imdb_id,release_year,Director,original_language,Poster_Link
11703710,2022.0,Sofia Coppola,en,
7541106,2019.0,Doug Liman,en,
103923,1990.0,Paul Michael Glaser,en,
790712,2009.0,Carol Reed,en,
6218010,2019.0,Joel Hopkins,ru,
68655,1972.0,Yoshiaki Kawajiri,fr,
4359416,2015.0,Christian Alvart,fa,
488085,2006.0,Ben Stiller,en,
4411504,2015.0,Ava DuVernay,es,
325655,2002.0,Susanna Fogel,cn,
7241926,2018.0,Jeremiah S. Chechik,en,
58700,1964.0,Philip Kaufman,en,
1576699,2010.0,Akira Kurosawa,en,
7781432,2020.0,Michael Winner,en,
120701,1998.0,Guillermo Arriaga,en,
196931,1999.0,David Lowery,en,
7125774,2018.0,Brad Peyton,de,
1829012,2012.0,Scott Glosserman,en,
3793788,2015.0,Park Chan-wook,en,
11044858,2020.0,Stelios Bouziotis,en,
95270,1988.0,Peter Bogdanovich,en,
82031,1981.0,Tony Scott,en,
7304802,2019.0,Coralie Fargeat,es,
6684714,2018.0,David Dobkin,en,
4456850,2016.0,Eli Roth,en,
99726,1990.0,Kenneth Branagh,en,"https://m.media-amazon.com/images/M/MV5BM2U5OWM5NWQtZDYwZS00NmI3LTk4NDktNzcwZjYzNmEzYWU1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY98_CR0,0,67,98_AL_.jpg"
84865,1982.0,David Ross,en,
1657283,2011.0,Antoine Fuqua,en,
83908,1982.0,Amy Heckerling,en,
9898858,2020.0,Jon Turteltaub,en,
8418652,2018.0,Richard Linklater,it,
323944,2003.0,Vandon N. Gibbs,en,
10687506,2021.0,"Luke Seomore, Joseph Bull",en,
5789976,2018.0,Afonso Poyart,en,
1334553,2010.0,Jared Katsiane,en,
1661275,2017.0,Evan Boehm,en,
24844,1934.0,Tchaiko Omawale,fr,
6763252,2018.0,Linnéa Roxeheim,de,
63385,1968.0,Unknown,en,
1537759,2009.0,Tom Gibbons,en,
3626742,2015.0,Christian Lat,es,
1340107,2010.0,P.J. Hogan,da,
1317478,2008.0,Oluwademilade Omoregie,ja,
484562,2007.0,"Conor Holland, Sidharth Ram",en,
57171,1963.0,Steven Lisberger,it,
13269670,2021.0,George Tillman Jr.,zh,
1483797,2010.0,Sylvain White,ja,
126916,1999.0,Mike Marvin,en,
450340,2006.0,Robert Luketic,en,
5466186,2018.0,Isabel Coixet,en,
8615136,2020.0,"Timo Tjahjanto, Kimo Stamboel",it,
4796122,2016.0,Robert Hanlon,en,
1336617,2010.0,David Lowery,en,
3530978,2016.0,Jason Lei Howden,it,
1083448,2011.0,Satoshi Kon,en,
2933474,2015.0,Tinto Brass,en,
12929990,2021.0,Kurt Wilhelm,en,
45897,1953.0,Carl Boese,en,
39631,1947.0,Jeoffrey Bourdenet,en,
2414766,2013.0,John Flynn,en,
366292,2003.0,James Foley,ja,
457655,2006.0,Carl Boese,da,
805526,2006.0,Wilson Yip,en,
1702443,2011.0,Chris Stokes,en,
4824308,2016.0,Federico Fellini,en,
81114,1980.0,"Paul Weitz, Chris Weitz",en,
6914122,2020.0,Barry Levinson,en,
98320,1989.0,Bonnie Hunt,en,
88708,1985.0,Michel Gast,en,
3098874,2014.0,Luc Besson,en,
108171,1993.0,"Michael van der Merwe, Neo van Rensburg",en,
165854,1999.0,James Gray,en,
85894,1983.0,Alex Magaña,en,
5195412,2017.0,George Pal,en,
79839,1980.0,Simon Wells,it,
287635,2001.0,Henning Schellerup,ja,
90888,1986.0,John August,en,
54443,1960.0,Billy Cardiff,en,
4180514,2015.0,Steven Zaillian,en,
103285,1991.0,Rob Bowman,cn,
2308733,2012.0,James Wan,en,
13834006,2021.0,Daniel Petrie Jr.,fr,
5208216,2017.0,Hugh Gallagher,en,
57372,1963.0,Xu Feiqing,en,
314063,2004.0,John Llewellyn Moxey,fr,
294357,2003.0,Richard Brauer,en,
11991748,2021.0,Luis Mandoki,ja,
6243140,2017.0,Scott McGehee,fr,
62695,1968.0,David Leveaux,fr,
23177868,2023.0,Kiyoshi Kurosawa,es,
60665,1966.0,Fred Zinnemann,en,"https://m.media-amazon.com/images/M/MV5BMTRjOTA1NzctNzFmMy00ZjcwLWExYjgtYWQyZDM5ZWY1Y2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
1736633,2011.0,Vincenzo Natali,no,
2389182,2013.0,Orphan Drift,en,
108526,1993.0,Ivan Reitman,en,
13354204,2020.0,John Hyams,pt,
81383,1980.0,Konstantin Yudin,en,
115624,1996.0,Peter Budinský,en,
865559,2009.0,"Scott Pembroke, Joe Rock",en,
3486626,2017.0,Lamberto Bava,en,
438315,2006.0,Florian Gottschick,en,
6222118,2020.0,Gina Prince-Bythewood,en,
2398249,2014.0,Martin Bell,en,
997047,2008.0,Alan Metter,en,
1640571,2010.0,Ken Anderson,en,
792965,2007.0,Roland Joffé,fr,
95869,1988.0,Noëlle Pujol,it,
1545660,2013.0,Roy Bava,en,
9076562,2020.0,Eldar Bogunov,en,
120609,1998.0,Paweł Mazur,en,
73018,1975.0,Virginie Despentes,en,
2025667,2012.0,Claude Berri,en,
857376,2007.0,Borja Cobeaga,en,
89591,1985.0,Jonathan Kasdan,it,
110678,1994.0,"David Moreau, Xavier Palud",en,
13472984,2020.0,Connie Walter,en,
1498569,2011.0,Anders Hazelius,en,
10345782,2021.0,Frank Tashlin,it,
1441373,2010.0,Charlie Loventhal,it,
77474,1978.0,Robert Mandel,en,
6340604,2018.0,Kent Hugo,fr,
168856,2000.0,Sidney Poitier,da,
139699,1999.0,Jessy Terrero,en,
35015,1942.0,William Friedkin,en,
218553,1999.0,Brad Peyton,ja,
120802,1998.0,Adam Shankman,fr,
108174,1993.0,Jason Winer,en,
15339456,2022.0,Drew Burnett Gregory,en,
2215395,2012.0,Magnus Kjørrefjord,fr,
81554,1980.0,"Camile Ora-Nicole, Soleil Burgess",en,
94919,1988.0,Lorenzo Caproni,en,
10888708,2020.0,Michael Chi Peer,en,
846040,2007.0,Todd Solondz,it,
4807408,2019.0,"Randolpho Lamonier, Victor Galvão",en,
107426,1993.0,"Günther Brandl, Helmut Brandl",en,
231775,2001.0,Susan Seidelman,en,
78163,1978.0,Danny Boyle,en,
113862,1995.0,Joe Ahearne,en,
47573,1954.0,José Luis Torres Leiva,en,
3082898,2016.0,Gary Orona,en,
87971,1984.0,Hans Rodionoff,it,
10332588,2021.0,Anwar Rasheed,en,
118556,1997.0,Kaine O'Brien,en,
14423802,2021.0,Emilio Belmonte,en,
2981768,2013.0,Trey Parker,ja,
11394332,2020.0,Germán Lopez,en,
56215,1962.0,Grant Heslov,it,
14731142,2021.0,Ben Wheatley,en,
7022404,2018.0,Robert Rodriguez,it,
53946,1960.0,Stanley Kramer,en,"https://m.media-amazon.com/images/M/MV5BMGQ5ODNkNWYtYTgxZS00YjJkLThhODAtYzUwNGNiYjRmNjdkXkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_UY98_CR4,0,67,98_AL_.jpg"
144964,2000.0,Stephen Frears,en,
6086082,2018.0,Jaume Collet-Serra,en,
110729,1994.0,Lee Tamahori,en,"https://m.media-amazon.com/images/M/MV5BYTY4MTdjZDMtOTBiMC00MDEwLThhMjUtMjlhMjdlYTBmMzk3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
71607,1974.0,Tony Maylam,en,
264796,2001.0,Subhash Ghai,en,
67309,1971.0,Michael O. Sajbel,en,
3921852,2014.0,Barney Platts-Mills,en,
89118,1986.0,Diphan,en,
38762,1946.0,Mr.Os,en,
439547,2005.0,Forest Whitaker,pt,
8328716,2019.0,Nigel Cole,en,
14152756,2021.0,Michael Winterbottom,en,
120646,1999.0,Alexandre Rockwell,en,
1839654,2012.0,Dom Fera,en,
10945288,2021.0,Manny Edwards,en,
3896102,2017.0,G. V. Sudhakar Naidu,es,
1654523,2013.0,Jim Jarmusch,en,
14814040,2022.0,P. S. Mithran,en,
47136,1954.0,M Bharath Raj,en,
1718903,2012.0,"Alessandro Casale, Stefano Raffaele",en,
1767382,2011.0,"Sylvia Chang, Joan Chen, Li Shaohong",en,
480271,2006.0,Unknown,en,
65761,1971.0,Sriram Adittya,it,
89421,1985.0,Sofya Rayzman,en,
82817,1981.0,Liu Diyang,en,
1077026,2008.0,Kerryn Williams,it,
348121,2004.0,Siarhei Zhdanovich,ja,
12879624,2020.0,John Roberts,ja,
98253,1989.0,Barney Platts-Mills,en,
102004,1991.0,"Sam Miller, Parth Chaudhary",en,
188453,2001.0,William Dear,en,
5952594,2019.0,"Ariel Schulman, Henry Joost",en,
1183923,2010.0,Roman Polanski,en,
192255,2000.0,Alan Rafkin,en,
165710,1999.0,Christopher McQuarrie,en,
368667,2003.0,Paul Wilkins,ja,
1742650,2011.0,Tom Shadyac,en,
4693358,2017.0,Gus Van Sant,en,
1389139,2016.0,Todd Lincoln,en,
11656220,2021.0,Claude Chabrol,en,
240515,2001.0,Giorgos Siougas,en,
318411,2002.0,Peter Mullan,en,"https://m.media-amazon.com/images/M/MV5BMTI2NzU1NTc1NF5BMl5BanBnXkFtZTcwOTQ1MjAwMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
204175,2000.0,Stephen Herek,en,
970468,2008.0,Gary Fleder,en,
5433114,2019.0,Heather Young,es,
808244,2008.0,Gilberto González Penilla,en,
107225,1992.0,Peter Howitt,it,
4630550,2016.0,Santiago Menghini,fr,
1705786,2011.0,Henry Hillebrandt,es,
15033192,2022.0,Jane Campion,en,
103030,1991.0,Tim Grabham,es,
477095,2006.0,Martha Coolidge,en,
3810760,2015.0,Jang Yu-jin,en,
5656994,2022.0,Harold Becker,en,
90563,1986.0,Edgar Honetschläger,fr,
115697,1996.0,Garry Marshall,en,
78243,1978.0,Woody Allen,zh,
90927,1986.0,Urszula Morga,en,
5969846,2017.0,Celia Jaspers,fr,
1508675,2011.0,Sida Jiang,fr,
11802992,2020.0,Oren Moverman,ja,
7738450,2018.0,Adam Etheridge,en,
1121794,2007.0,Oliver M Dobson,ja,
1673423,2010.0,Stefanie Kolk,en,
62994,1968.0,Gérard Pirès,en,
4876134,2021.0,John Erick Dowdle,en,
5042436,2016.0,Unknown,en,
1349451,2011.0,Maria Estelrich Riera,en,
77288,1978.0,Finn Thomas,fr,
4489416,2015.0,David Moreau,ja,
1785635,2017.0,Javier Lim,en,
106452,1993.0,Celia Rowlson-Hall,en,
10627720,2019.0,Tate Taylor,zh,
808276,2006.0,Kenneth Lim Dagatan,no,
77355,1978.0,Stephen Herek,en,
2980736,2011.0,Julieta Segura,ja,
102005,1991.0,Unknown,en,
3614530,2015.0,Brian De Palma,en,
5973032,2017.0,Sofia Reyes,ja,
379557,2003.0,Robert Benton,en,
1442519,2009.0,John Waters,fr,
1629242,2015.0,Adam Shankman,en,
20917338,2022.0,Steve Gordon,en,
15096128,2022.0,"Max Fleischer, Ovide Decroly",en,
372873,2007.0,Michael Mills,ko,
1260502,2008.0,Chris Columbus,ja,
410650,2004.0,Franco Zeffirelli,en,
6144762,2017.0,Kenneth Branagh,fr,
2527186,2013.0,Michael Almereyda,en,
10081762,2020.0,Ray Harryhausen,sv,
10426916,2020.0,Nayeon Cho,fr,
2018079,2013.0,Kfir Weizman,fr,
3775202,2016.0,Peter Berg,ja,
98063,1991.0,Ryan Trecartin,it,
7085842,2017.0,Leigh Janiak,it,
120901,1998.0,Nick Tomnay,en,
427969,2006.0,Lone Scherfig,en,
9586294,2019.0,Mehmet Kanadli,zh,
293815,2002.0,Robert Schwentke,en,
1781827,2016.0,Andrew Lau,en,
11327514,2020.0,Stuart Rosenberg,en,
8515700,2019.0,Michael Koch,it,
5122374,2016.0,Alberto Palma,es,
86856,1984.0,Dominic Jackson,en,
2282016,2014.0,"Fanny Martin, Sara Briand, Sélène Bentz, Alice Hobadam, Morgane Michel, Leonis Levy, Laura Al Bayati",en,
1020773,2010.0,Don Siegel,fr,
6010628,2018.0,Sam Raimi,en,
87089,1984.0,Jaume Collet-Serra,en,
43949,1951.0,José Padilha,en,
10229558,2020.0,Constantin Popescu Jr.,en,
58625,1964.0,Michel Lam,ja,
7279188,2018.0,Jay Duplass,is,
1513892,2010.0,Afrodita Markoviс́,it,
37674,1945.0,Nick October,fr,
11541872,2022.0,Hyomin,fr,
1362058,2012.0,Carolina Rittl,en,
5796516,2017.0,Michael Kovich Jr.,fr,
89003,1985.0,Gennaro Nunziante,en,
926762,2008.0,Eric Valette,nl,
104573,1992.0,Susanne Bier,en,
1529233,2010.0,Bart Freundlich,it,
13133936,2021.0,Dan Allen,en,
369060,2003.0,Derrick Borte,cn,
66601,1970.0,Darren Jones,en,
57603,1963.0,Franck Khalfoun,it,
6704898,2019.0,Zoë Brennan-Whitmore,es,
70518,1973.0,Wes Craven,en,
54389,1960.0,Viktor Shamirov,fr,
2027136,2014.0,Carlo Vanzina,en,
304564,2001.0,Oliver Stone,ja,
13539646,2023.0,Luis Llosa,zh,
57187,1963.0,Steven Soderbergh,en,
6063050,2018.0,Tarunabh Dutta,en,
8335880,2018.0,Carl Reiner,it,
2358911,2012.0,Claude Barras,ja,
171580,2000.0,"Greg McLeod, Myles McLeod",en,
1123373,2010.0,Tyraina Concalves,zh,
3700392,2015.0,Rodrigo Guerrero,de,
4972062,2016.0,Walter Hill,en,
186894,2000.0,Tamra Davis,en,
244970,2001.0,John Carpenter,en,
140883,1998.0,Tom Tykwer,en,
5133308,2016.0,Tom Green,es,
953382,2008.0,Mike Mitchell,fr,
4370784,2016.0,Jack Clayton,fr,"https://m.media-amazon.com/images/M/MV5BNGQyNjBjNTUtNTM1OS00YzcyLWFhNTgtNTU0MDg3NzBlMDQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY98_CR0,0,67,98_AL_.jpg"
83624,1982.0,Todd Haynes,en,
1298554,2011.0,Greg Mottola,es,
2909116,2015.0,Tom Shadyac,zh,
92699,1987.0,Garry Marshall,en,
94025,1987.0,Martin Campbell,en,
1560139,2010.0,Lupu Pick,en,
84329,1982.0,Antonia Bird,en,
85354,1983.0,Col Spector,fr,
76504,1977.0,Mohammed Saqr,en,
318081,2005.0,Hao Zheng,en,
200809,2000.0,Joachim Trier,en,
87291,1984.0,Shawn Abramyan,en,
805559,2007.0,Directors,en,
90350,1985.0,Paul Lynch,en,
214289,2001.0,Nelson McCormick,fr,
1024715,2008.0,David Hogan,en,
5752192,2021.0,Donald Petrie,fr,
144814,1999.0,Unknown,en,
5278506,2016.0,Victor Salva,en,
85328,1983.0,Jack Kurowski,it,
13352968,2022.0,McG,en,
83630,1982.0,Jon Turteltaub,en,
16280138,2023.0,Stephen Chow,en,
93185,1987.0,Wolfgang Petersen,en,
4701660,2016.0,"Sophia Eisenhut, Max Eulitz",zh,
3100274,2016.0,Joe Lynch,en,
9873892,2023.0,"Lasse Hallström, Joe Johnston",en,
317676,2003.0,Kirk Wong,en,
14867006,2021.0,Kevin Lewis,en,
2674358,2017.0,Osamu Tezuka,en,
480461,2005.0,Michaël R. Roskam,en,
6043142,2019.0,Rozaliya Zelma,en,
107091,1993.0,Martin Campbell,en,
91877,1986.0,John Erick Dowdle,en,
118767,1997.0,Alex Anderson,ru,
795338,2006.0,Unknown,en,
1582248,2011.0,Michael B. Jordan,en,
120255,1997.0,Paul McGuigan,en,
120797,1999.0,Vincenzo Natali,en,
14903892,2021.0,Thomas Bezucha,en,
3711510,2018.0,Ernst Lubitsch,es,
1407061,2010.0,Brian Robbins,en,
95134,1988.0,Fred Sauer,it,
1132623,2010.0,Robert Rodriguez,en,
119896,1997.0,Thomas Schlamme,en,
283877,2002.0,Evan Spiliotopoulos,en,
5598102,2017.0,Charles Gozali,fr,
5304464,2017.0,Tim Hill,fr,
381940,2009.0,Woody Allen,de,
1646959,2010.0,Mick Garris,ko,
78058,1978.0,Ciarán Foy,it,
10736580,2020.0,Robin Bissell,en,
82118,1981.0,Bernardo Bertolucci,en,
1032825,2010.0,George Roy Hill,en,
3655522,2014.0,John Maggio,fr,
1183665,2009.0,Stephen Herek,en,
109676,1994.0,John Whitesell,en,
448927,2006.0,Oliver Parker,pt,
1332486,2010.0,Massimo Dallamano,it,
116279,1996.0,John Hillcoat,it,
2714380,2014.0,Griffin Dunne,en,
5884230,2017.0,J.P. Sniadecki,en,
6267732,2017.0,Kevin James Dobson,en,
117110,1996.0,Alec Sutherland,en,
1969062,2014.0,Mike Mitchell,en,
492486,2007.0,Woody Allen,en,
106664,1993.0,Dexter Fletcher,en,
4831420,2016.0,Wolfgang Petersen,en,
869977,2007.0,Steve Carr,fr,
63678,1968.0,Douglas Aarniokoski,it,
273517,2002.0,"Giacomo Poretti, Aldo Baglio, Massimo Venier, Giovanni Storti",en,
4948452,2015.0,Lee Tamahori,fr,
3026488,2016.0,Irwin Winkler,en,
119791,1997.0,Geddy Hirsche,en,
1016301,2007.0,Dark Hoffman,es,
266452,2002.0,Robert Mandel,en,
16360006,2022.0,Jason Reitman,ja,
1422020,2010.0,Joel Zwick,en,
67959,1971.0,Lewis Gilbert,en,
99160,1990.0,Unknown,en,
120786,1998.0,Rob Reiner,en,
337909,2003.0,Crosslucid,en,
6293516,2017.0,Krzysztof Krauze,pt,
64541,1969.0,Richard Curtis,en,
2452150,2021.0,Patrick Hughes,en,
67411,1971.0,Charlie Chaplin,en,
4131800,2017.0,Unknown,en,
7374926,2019.0,Hansal Mehta,fr,
77663,1978.0,Chris Kentis,en,
884726,2014.0,Ed Wiles,en,
48473,1955.0,Fatin Abdel Wahab,bn,
4061010,2015.0,J. Lee Thompson,en,
12573454,2023.0,Bruce Malmuth,en,
298228,2003.0,Akira Kurosawa,en,
97390,1988.0,Unknown,en,
772193,2007.0,Gregor Schmidinger,en,
484740,2007.0,Neill Fearnley,en,
105327,1992.0,Rob Cohen,en,
6169694,2018.0,"Giles Andrews, John McCrite",en,
4430212,2015.0,Jeethu Joseph,hi,"https://m.media-amazon.com/images/M/MV5BYmY3MzYwMGUtOWMxYS00OGVhLWFjNmUtYzlkNGVmY2ZkMjA3XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR4,0,67,98_AL_.jpg"
2962876,2014.0,Nishikant Kamat,en,"https://m.media-amazon.com/images/M/MV5BYmJhZmJlYTItZmZlNy00MGY0LTg0ZGMtNWFkYWU5NTA1YTNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg"
6062774,2019.0,John Badham,es,
1067765,2013.0,Jez Butterworth,en,
110647,1994.0,Laure de Clermont-Tonnerre,en,
3754940,2015.0,Sarit Asnapi,es,
1663207,2013.0,Uli Edel,en,
49513,1956.0,Adam Rifkin,en,
33729,1941.0,S. Craig Zahler,en,
16375288,2021.0,Joe Dante,en,
37913,1945.0,Yorgos Lanthimos,en,
2495118,2013.0,Unknown,cn,
54033,1960.0,Jim Abrahams,en,
77269,1978.0,Jim Field Smith,en,
5533228,2017.0,Tom Green,en,
5689068,2017.0,Tim Burton,en,
3923662,2015.0,Robert Iscove,en,
1166100,2008.0,Bharat Nalluri,hi,
63032,1968.0,"Kevin Kölsch, Dennis Widmyer",it,
366777,2004.0,Stephan Elliott,en,
10080270,2019.0,Adam Berg,es,
11242218,2020.0,Lucio Fulci,en,
3125324,2014.0,Baltasar Kormákur,en,
3655414,2016.0,Michael Powell,es,
119718,1997.0,Pedro Almodóvar,en,
24660,1933.0,Tom Vaughan,en,
5598172,2017.0,Grant Olson,fr,
8633950,2019.0,Mar S. Torres,fr,
803061,2011.0,Jean-Jacques Beineix,en,
841044,2007.0,Penelope Spheeris,en,
1431181,2010.0,Jonathan King,en,
4085944,2015.0,Jonah Hall,fr,
3859310,2017.0,Menahem Golan,en,
70016,1973.0,Scott Speer,en,
73440,1975.0,"Abby Kohn, Marc Silverstein",en,
113228,1995.0,Charles Crichton,en,
390221,2004.0,Anthony Minghella,es,
2650978,2014.0,Clint Eastwood,de,
460745,2007.0,François Truffaut,en,
11388278,2021.0,Stanley Kubrick,en,
86079,1983.0,Robert Dornhelm,fr,
2293138,2013.0,Giovanni Enrico Vidali,fr,
116421,1996.0,Jim Field Smith,en,
10937670,2020.0,"Muhammad Alif Syaikhan, Aiko Adonia Pardika",it,
434139,2006.0,Ohara Hirotoshi,en,
9082020,2019.0,Muhsin Ertuğrul,en,
4382872,2015.0,Abel Ferrara,en,
208502,1985.0,Yu Yang,ja,
7136896,2018.0,João Botelho,fr,
1606384,2011.0,Rajesh Pillai,ko,
264508,2001.0,Simon Wincer,en,
99703,1990.0,Jon M. Chu,en,
3098306,2014.0,Carina Martins,fr,
308055,2006.0,Hieu Tran,en,
8652818,2020.0,Jack Darrer,ja,
1172571,2008.0,Mohammed Al-Hamali,en,
85240,1984.0,Ingmar Bergman,it,
1356864,2010.0,Takashi Komatsu,en,
9625664,2019.0,Tatsurô Kashihara,en,
11140488,2020.0,Nick Cassavetes,en,
775529,2007.0,Nick Cause,en,
10793644,2020.0,Clarissa Rebouças,en,
49408,1956.0,George Arif,en,
71141,1974.0,Moon Su-jin,de,
9260446,2019.0,Liv Schulman,it,
74695,1977.0,Miguel Somoza,en,
92603,1987.0,Unknown,da,
6196936,2019.0,Manon de Boer,en,
120716,1999.0,Wade F. Jackson,en,
15655276,2021.0,Satoshi Kon,it,
3471098,2016.0,John Hughes,en,
69095,1972.0,Pat Proft,it,
38733,1946.0,Allen Coulter,en,
2175842,2012.0,Mikael Håfström,en,
101516,1991.0,Marcus Raboy,en,
9173264,2019.0,Jonathan Jakubowicz,fr,
2486678,2014.0,Matheus H. Oliveira,en,
58567,1964.0,Niels Schneider,it,
48980,1956.0,Los Ingrávidos,fr,
1773753,2018.0,Jean Cocteau,en,
99850,1990.0,David Lister,en,
3859304,2016.0,W.D. Richter,en,
172684,1998.0,Eugene Marner,hi,
4711924,2016.0,Abbas Kiarostami,en,
1391034,2010.0,Diane Eskenazi,en,
1016075,2009.0,Francis Ford Coppola,en,
866437,2007.0,Friz Freleng,en,
38669,1946.0,Edward L. Cahn,en,
3895884,2015.0,"Chinami Namba, Masakazu Higuchi",en,
819714,2008.0,Fielder Cook,en,
98622,1989.0,Timothy Forder,en,
25452,1934.0,Mara Mattuschka,en,
5192124,2016.0,Roger Vadim,en,
960790,2007.0,Michael Winner,de,
2099556,2012.0,Guy Newall,en,
3420060,2013.0,Ernest R. Dickerson,it,
10303430,2020.0,Rudy Larriva,en,
361411,2004.0,JoAnn Elam,en,
86874,1984.0,Mathieu Morel,it,
60675,1966.0,Kazuhiko Watanabe,fr,
41154,1949.0,Sam Weiss,ja,
106867,1993.0,Unknown,it,
283139,2002.0,"Jon Lucas, Scott Moore",en,
9000184,2022.0,Nishikant Kamat,en,
6913168,2018.0,Erika Davis-Marsh,fr,
14857730,2022.0,Hsiang Chun LEE,en,
4267026,2015.0,Siân Heder,en,
7428594,2017.0,Marcos Camargo,en,
60550,1966.0,MARCOS CAMARGO,en,
30993,1938.0,Walter Hill,en,
105399,1992.0,Ning Haiqiang,cn,
5805752,2017.0,Neil LaBute,en,
2718440,2015.0,Walt Dohrn,en,
473188,2007.0,Terry Zwigoff,en,
301454,2003.0,Don Roos,en,
5990474,2017.0,Liza Johnson,en,
82966,1981.0,Unknown,it,
418647,2005.0,Haqi Ali,en,
1701990,2011.0,Anne Fontaine,en,
14301252,2022.0,Andrew Silver,en,
897361,2007.0,James L. Brooks,en,
489018,2008.0,John Badham,en,
120824,2001.0,Taika Waititi,en,
87910,1984.0,Woody Allen,en,
87578,1984.0,Maria S. Ranillo,cn,
6211976,2019.0,Erricos Andreou,en,
2508478,2012.0,Peter Hyams,it,
65112,1969.0,Mateo Vargas,en,
79820,1980.0,Tim Burton,fr,
83798,1982.0,Pavel Reznikov,en,
10645682,2019.0,Selman Deniz,en,
5176252,2017.0,Michael Cimino,es,
10192406,2022.0,Marina Tsukada,en,
164114,1999.0,Clark Gregg,en,
2376218,2014.0,Viktor Ryzhkov,en,
1436568,2011.0,Katt Shea,en,
2049543,2015.0,Anna Błaszczyk,en,
81375,1980.0,Iván Gaona,en,
338135,2003.0,Ghiath Al Mhitawi,fr,
65377,1970.0,Don Coscarelli,en,
831884,2007.0,Valeria Korchuganova,en,
110006,1995.0,Jack Sholder,en,
13045890,2021.0,Gerardo Arias,tr,
1817232,2020.0,Blanca Rosa Blanco,en,
94901,1988.0,Arman Manaryan,it,
120620,1999.0,Sam Hargrave,en,
6760876,2020.0,Kim Se-hee,en,
31725,1939.0,Regina López,en,
410097,2005.0,Marianna Kireeva,en,
1403130,2009.0,Amanzhol Aituarov,cn,
67277,1971.0,Ron Underwood,en,
58430,1964.0,Jim Abrahams,ja,
1441951,2012.0,Takeshi Kitano,en,
114660,1995.0,Tom Millhouse,en,
72926,1975.0,Badusha Mohammed Buhari,en,
98309,1989.0,Atom Egoyan,en,
283957,2002.0,Mike Newell,fr,
469111,2006.0,Bahman radan,en,
14465894,2022.0,Fritz Lang,fr,
347304,2003.0,Joseph Losey,hi,
1538503,2009.0,Nikkhil Advani,en,"https://m.media-amazon.com/images/M/MV5BYmVjNDIxODAtNWZiZi00ZDBlLWJmOTUtNDNjMGExNTViMzE1XkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_UX67_CR0,0,67,98_AL_.jpg"
2309224,2013.0,Ryuichi Hiroki,he,
444182,2006.0,Unknown,fr,
82427,1981.0,Glenn Gordon Caron,en,
5914996,2017.0,Anna Eriksson,ja,
96257,1988.0,Jacques Perconte,en,
8980602,2020.0,Yolande Zauberman,en,
4857596,2016.0,Unknown,fr,
81318,1980.0,Ignazio Fabio Mazzola,it,
119695,1997.0,Félix Dufour-Laperrière,en,
112857,1995.0,Unknown,en,
5254868,2016.0,Joana Bartolomeu,en,
7534150,2018.0,Nick Cassavetes,fr,
4920274,2015.0,Christoph Janetzko,en,
5536610,2018.0,Jordan Scott,en,
4666726,2016.0,John Badham,en,
108185,1993.0,Mariuxi Alemán,en,
6474040,2019.0,Unknown,en,
403217,2005.0,Robert Altman,en,
98360,1989.0,Evgeny Lavrentiev,ja,
4331970,2016.0,Mike White,fr,
98577,1988.0,Huh Jong-ho,en,
43924,1951.0,Brian Henson,en,
117826,1996.0,Nattawut Poonpiriya,en,
46126,1953.0,Ulrike Ottinger,en,
12887770,2021.0,George A. Romero,fr,
404254,2008.0,Audrius Stonys,en,
1667321,2018.0,Céline Sciamma,en,
1781058,2017.0,Wolfgang Krone,en,
116731,1996.0,Jaume Balagueró,en,
103950,1993.0,Unknown,cn,
2900624,2013.0,John Stockwell,en,
960890,2008.0,Justin Dec,en,
248845,2001.0,Ole Bornedal,en,
411195,2005.0,John Cameron Mitchell,en,"https://m.media-amazon.com/images/M/MV5BZGY5NWUyNDUtZWJhZi00ZjMxLWFmMjMtYmJhZjVkZGZhNWQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
7375466,2022.0,Danny DeVito,zh,
331953,2004.0,Júlia Marcos Lázaro,en,
91093,1986.0,Martina Carlstedt,fr,
4284010,2015.0,Aykut Taşkın,en,
86850,1983.0,Kathryn Bigelow,it,
816671,2006.0,"Christopher Strong, Jane Martens",en,
84335,1982.0,Roland Emmerich,en,
279493,2002.0,Nigel Cole,en,
104014,1992.0,"Ramon Térmens, Carles Torras",it,
134983,2000.0,Vincent Selva,en,
9738784,2020.0,Tom Shoval,de,
91799,1986.0,Justine Malle,en,
13615386,2020.0,Directors,en,
100740,1990.0,Brett Marty,en,
6960736,2018.0,Shanti Masud,fr,
4270516,2015.0,Farida Zahran,en,
380349,2004.0,Ragnar Hyltén-Cavallius,fr,
2275946,2014.0,Brett Marty,en,
